tmdb_id,name,original_name,keywords,airing_date,poster_img_url,background_img_url,directors,cast,genres,number_of_seasons,number_of_episodes,episode_run_time,synopsis,popularity,average_rating,rating_count,next_episode_to_air,next_episode_air_date,origin_country,networks,production_companies,tags
16420,Boys Over Flowers,꽃보다 남자,"high school, friendship, love triangle, bullying, romance, love-hate relationship, school, based on manga, rich parents, rich man poor woman, rich kids, reverse harem",2009-01-05,https://image.tmdb.org/t/p/w500/Apn2ccFuy7uahKAd0Kb9DbQQvNY.jpg,https://image.tmdb.org/t/p/original/g1xn0ce0PQ5Kk7FSj6lMuLNqyiX.jpg,,"Koo Hye-sun, Lee Min-ho , Kim Hyun-joong, Kim Bum, Kim Joon, Kim So-eun, Lee Hye-young, Park Ji-bin, Im Ye-jin, Jung Ho-bin, Lee Si-young, Park Soo-jin, Ahn Suk-hwan, Min Young-won, Nam Da-reum, Jang Ja-yeon","Comedy, Drama",1.0,25.0,65.0,A working class girl winds up at an exclusive prep school. Unassuming high school girl Jan Di stands up to -- and eventually falls for -- a spoiled rich kid who belongs to the school's most powerful clique.,65.63,8.274,1540.0,,,KR,KBS2,Group Eight,koohye-sun leemin-ho kimhyun-joong kimbum kimjoon kimso-eun leehye-young parkji-bin imye-jin jungho-bin leesi-young parksoo-jin ahnsuk-hwan minyoung-won namda-reum jangja-yeon highschool friendship lovetriangl bulli romanc love-haterelationship school basedonmanga richpar richmanpoorwoman richkid reverseharem kbs2 comedi drama a work class girl wind up at an exclus prep school. unassum high school girl jan di stand up to -- and eventu fall for -- a spoil rich kid who belong to the school' most power clique.
134675,Little Women,작은 아씨들,"sibling relationship, based on novel or book, woman director, sister sister relationship, sisters",2022-09-03,https://image.tmdb.org/t/p/w500/xRTkSIL7vxQcAvrod9AX5RwMfcX.jpg,https://image.tmdb.org/t/p/original/vk6bPEyGdublRolHie9h41RiKwP.jpg,Kim Hee-won,"Kim Go-eun, Nam Ji-hyun, Park Ji-hu, Wi Ha-jun, Uhm Ji-won, Uhm Ki-joon, Kim Mi-sook, Kang Hoon, Jeon Chae-eun, Gong Min-jeung, Cho Seung-yeon, Park Bo-kyung, Oh Jung-se","Drama, Mystery, Action & Adventure",1.0,12.0,74.0,"Missing ₩70 billion appears to three sisters who grew up in absolute poverty but with a close bond. Entangled in a conspiracy that involves the rich and powerful, three sisters who wanted to live like everyone else confront a life task whether to keep or to return the money.",64.857,8.5,23.0,,,KR,tvN,Studio Dragon,"kimgo-eun namji-hyun parkji-hu wiha-jun uhmji-won uhmki-joon kimmi-sook kanghoon jeonchae-eun gongmin-jeung choseung-yeon parkbo-kyung ohjung-s siblingrelationship basedonnovelorbook womandirector sistersisterrelationship sister tvn drama mysteri action&adventur miss ₩70 billion appear to three sister who grew up in absolut poverti but with a close bond. entangl in a conspiraci that involv the rich and powerful, three sister who want to live like everyon els confront a life task whether to keep or to return the money."
114395,A Love So Beautiful,아름다웠던 우리에게,remake,2020-12-28,https://image.tmdb.org/t/p/w500/mNFn1UcwF9ABWS5RrjoZP12z267.jpg,https://image.tmdb.org/t/p/original/vPwMa5qSyUtCTt7NOX6t5Pi2sam.jpg,,"Cho Hye-joo, Jung Jin-hwan, Kim Yo-han, So Joo-yeon, Yeo Hoi-hyeon, Park Ji-won","Drama, Comedy",1.0,24.0,24.0,"Love is as tough as it is sweet for a lovestruck teenager, whose relationship with her next-door neighbor transforms as they grow into adulthood.",61.152,8.492,399.0,,,KR,Kakao TV,"Whynot Media, Kakao Entertainment","chohye-joo jungjin-hwan kimyo-han sojoo-yeon yeohoi-hyeon parkji-won remak kakaotv drama comedi love is as tough as it is sweet for a lovestruck teenager, whose relationship with her next-door neighbor transform as they grow into adulthood."
96777,The Silent Sea,고요의 바다,"future, research, mission, moon, space, moon base, 2070s, silent, based on short film, science mystery, space mystery",2021-12-24,https://image.tmdb.org/t/p/w500/fFT0IgqtCOks4munDTxQwkvNJkd.jpg,https://image.tmdb.org/t/p/original/9hNJ3fvIVd4WE3rU1Us2awoTpgM.jpg,Choi Hang-yong,"Bae Doona, Gong Yoo, Lee Joon, Kim Sun-young, Lee Mu-saeng, Lee Sung-wook, Jeong Soon-won, Choi Young-woo, Cha Rae-hyung, Yoo Hee-je, Yoo Sung Joo, Kang Mal-geum, Kil Hae-yeon, Heo Sung-tae, Kim Si-a","Drama, Sci-Fi & Fantasy, Mystery",1.0,8.0,45.0,"During a perilous 24-hour mission on the moon, space explorers try to retrieve samples from an abandoned research facility steeped in classified secrets.",61.017,7.856,444.0,,,KR,Netflix,Artist Company,"baedoona gongyoo leejoon kimsun-young leemu-saeng leesung-wook jeongsoon-won choiyoung-woo charae-hyung yoohee-j yoosungjoo kangmal-geum kilhae-yeon heosung-ta kimsi-a futur research mission moon space moonbas 2070 silent basedonshortfilm sciencemysteri spacemysteri netflix drama sci-fi&fantasi mysteri dure a peril 24-hour mission on the moon, space explor tri to retriev sampl from an abandon research facil steep in classifi secrets."
110356,My Name,마이 네임,"police, undercover, fight, truth, revenge, murder, death, drug",2021-10-15,https://image.tmdb.org/t/p/w500/h9p1zxKzti35Aqe6xpwkP9NlG7p.jpg,https://image.tmdb.org/t/p/original/yjsXtps0rw36UB8TomSjI4y4zvR.jpg,Kim Jin-min,"Han So-hee, Park Hee-soon, Ahn Bo-hyun, Kim Sang-ho, Lee Hak-joo, Chang Ryul","Crime, Drama, Mystery, Action & Adventure",1.0,8.0,50.0,"Following her father's murder, a revenge-driven woman puts her trust in a powerful crime boss — and enters the police force under his direction.",60.367,8.309,600.0,,,KR,Netflix,Studio Santa Claus Entertainment,"hanso-he parkhee-soon ahnbo-hyun kimsang-ho leehak-joo changryul polic undercov fight truth reveng murder death drug netflix crime drama mysteri action&adventur follow her father' murder, a revenge-driven woman put her trust in a power crime boss — and enter the polic forc under hi direction."
209408,Bad Prosecutor,진검승부,prosecutor,2022-10-05,https://image.tmdb.org/t/p/w500/t5GIFwntLGrGomQfioCOPnvVZR6.jpg,https://image.tmdb.org/t/p/original/jAyyqoQj4Re9Qjal0QJdpYbZVmg.jpg,,"Doh Kyung-soo, Lee Se-hee, Ha Jun, Kim Sang-ho, Lee Si-eon, Joo Bo-young, Yeon Jun-seok, Kim Chang-wan, Kim Tae-woo, Choi Gwang-il, Kim Keum-soon, Shin Seung-hwan, Kim Hieora","Action & Adventure, Drama",1.0,12.0,63.0,The delinquent prosecutor destroys everything corrupted with wealth and power. His face-off with evil begins.,57.481,7.4,7.0,10.0,2022-11-03,KR,KBS2,"Neo Entertainment, Blaad Studio",dohkyung-soo leese-he hajun kimsang-ho leesi-eon joobo-young yeonjun-seok kimchang-wan kimtae-woo choigwang-il kimkeum-soon shinseung-hwan kimhieora prosecutor kbs2 action&adventur drama the delinqu prosecutor destroy everyth corrupt with wealth and power. hi face-off with evil begins.
89641,Love Alarm,좋아하면 울리는,"high school, friendship, love triangle, technology, love, matchmaking, teen drama, based on webcomic or webtoon",2019-08-22,https://image.tmdb.org/t/p/w500/s87JyAWtRLLlmsYWXTED1l8henB.jpg,https://image.tmdb.org/t/p/original/3LxH7kVJOK0dW5vdjPzKQ4ZWVQy.jpg,,"Kim So-hyun, Jung Ga-ram, Song Kang, Go Min-si, Lee Jae-eung, Kim Si-eun, Ki Do-hun, Bae Da-bin, Song Sun-mi, Shim Yi-young, Kim Young-pil, Park Sung-yeon, Yoon Na-moo","Drama, Sci-Fi & Fantasy",2.0,14.0,50.0,"Love Alarm is an app that tells you if someone within a 10-meter radius has a crush on you. It quickly becomes a social phenomenon. While everyone talks about it and uses it to test their love and popularity, Jojo is one of the few people who have yet to download the app. However, she soon faces a love triangle situation between Sun-oh whom she starts to have feelings for, and Hye-young, who has had a huge crush on her.",57.427,8.454,1756.0,,,KR,Netflix,"Studio Dragon, Production H","kimso-hyun jungga-ram songkang gomin-si leejae-eung kimsi-eun kido-hun baeda-bin songsun-mi shimyi-young kimyoung-pil parksung-yeon yoonna-moo highschool friendship lovetriangl technolog love matchmak teendrama basedonwebcomicorwebtoon netflix drama sci-fi&fantasi love alarm is an app that tell you if someon within a 10-meter radiu ha a crush on you. it quickli becom a social phenomenon. while everyon talk about it and use it to test their love and popularity, jojo is one of the few peopl who have yet to download the app. however, she soon face a love triangl situat between sun-oh whom she start to have feel for, and hye-young, who ha had a huge crush on her."
201852,One Dollar Lawyer,천원짜리 변호사,lawyer,2022-09-23,https://image.tmdb.org/t/p/w500/AoyepneE9LkLSlVKdJb33mcXfFe.jpg,https://image.tmdb.org/t/p/original/dE2Ey8s35PezgPgPntsUiiVCYzx.jpg,,"Namkoong Min, Kim Ji-eun, Choi Dae-hoon, Lee Chung-ah, Lee Duck-hwa, Park Jin-woo, Gong Min-jeung, Lee Je-hoon",Drama,1.0,12.0,60.0,"Courts are not equally accessible to everyone and people lose trust in the judicial system. But here comes a lawyer with the best skills and a commission fee of just one dollar, committed to social justice and defending fundamental human rights. This extraordinary defense lawyer confronts blindfolded justice and highly paid opposing counsel for his clients' rights.",55.429,9.3,10.0,11.0,2022-11-04,KR,SBS,Studio S,"namkoongmin kimji-eun choidae-hoon leechung-ah leeduck-hwa parkjin-woo gongmin-jeung leeje-hoon lawyer sb drama court are not equal access to everyon and peopl lose trust in the judici system. but here come a lawyer with the best skill and a commiss fee of just one dollar, commit to social justic and defend fundament human rights. thi extraordinari defens lawyer confront blindfold justic and highli paid oppos counsel for hi clients' rights."
96648,Sweet Home,스위트홈,"suicide, based on comic, horror, thriller, school, apartment building, isolationism, apartment, based on webcomic or webtoon",2020-12-18,https://image.tmdb.org/t/p/w500/1h4OqxXYRRM2FA3Nu6GBgD3puJj.jpg,https://image.tmdb.org/t/p/original/mceCXNTny6a5F3rQgShLoyARw4l.jpg,,"Song Kang, Lee Jin-wook, Lee Si-young, Lee Do-hyun, Kim Nam-hee, Go Min-si, Park Gyu-young, Go Youn-jung, Kim Kap-soo, Kim Sang-ho, Go Geon-han, Jeong Ha-dam, Yoon Ju-man, Ahn Dong-goo, Kim Hee-jung","Drama, Sci-Fi & Fantasy",2.0,10.0,52.0,"As humans turn into savage monsters and wreak terror, one troubled teen and his apartment neighbors fight to survive — and to hold on to their humanity.",53.955,8.504,911.0,,,KR,Netflix,"Studio Dragon, Studio N","songkang leejin-wook leesi-young leedo-hyun kimnam-he gomin-si parkgyu-young goyoun-jung kimkap-soo kimsang-ho gogeon-han jeongha-dam yoonju-man ahndong-goo kimhee-jung suicid basedoncom horror thriller school apartmentbuild isolation apart basedonwebcomicorwebtoon netflix drama sci-fi&fantasi as human turn into savag monster and wreak terror, one troubl teen and hi apart neighbor fight to surviv — and to hold on to their humanity."
129888,Twenty Five Twenty One,스물다섯 스물하나,"friendship, workaholic, fencing, romance, flashback, sword fight, financial crisis, 1990s, broken promise, athelete, part-time worker",2022-02-12,https://image.tmdb.org/t/p/w500/yCQFnmYhYf7XALMka2EoBRAFmPO.jpg,https://image.tmdb.org/t/p/original/jvFfHNiCKPWRULvkmeocyjm4QtE.jpg,Jung Jee-hyun,"Kim Tae-ri, Nam Joo-hyuk, Bona, Choi Hyun-wook, Lee Joo-myung, Moon Woo-Bin, Kim Hye-eun, Choi Myeong-bin, Joo Bo-young, Bang Eun-jung, Choi Min-yeong, Kim So-hyun, Ok Ye-rin, Park Yoon-hee, Kim Yeong-seon, Kim Nam-yee, So Hee-jung, Choi Tae-joon",Drama,1.0,16.0,75.0,"In a time when dreams seem out of reach, a teen fencer pursues big ambitions and meets a hardworking young man who seeks to rebuild his life.",50.246,8.667,63.0,,,KR,tvN,"Hwa and Dam Pictures, Studio Dragon","kimtae-ri namjoo-hyuk bona choihyun-wook leejoo-myung moonwoo-bin kimhye-eun choimyeong-bin joobo-young bangeun-jung choimin-yeong kimso-hyun okye-rin parkyoon-he kimyeong-seon kimnam-ye sohee-jung choitae-joon friendship workahol fenc romanc flashback swordfight financialcrisi 1990 brokenpromis athelet part-timework tvn drama in a time when dream seem out of reach, a teen fencer pursu big ambit and meet a hardwork young man who seek to rebuild hi life."
79434,What's Wrong with Secretary Kim,김비서가 왜 그럴까,"based on novel or book, secretary, office romance, narcissist, vice president",2018-06-06,https://image.tmdb.org/t/p/w500/w6muIYgrx1XZFombs3N8owfgLwf.jpg,https://image.tmdb.org/t/p/original/kKlzA0owtx63wxpiYxgzSXrx6yz.jpg,,"Park Seo-jun, Park Min-young, Lee Tae-hwan, Pyo Ye-jin, Kim Hye-ok, Kim Byeong-ok, Kang Ki-young, Hwang Chan-sung, Lee Yoo-jun, Hwang Bo-ra, Lee Jung-min, Kim Jung-Woon, Hong Ji-yoon, Kang Hong-suk, Kim Ye-won, Jo Deok-hyeon, Seo Hyo-rim, Moon Woo-jin","Comedy, Drama",1.0,16.0,60.0,"Lee Young-Joon's family runs a large company and he works as the vice-president of the company. He is smart, rich and handsome, but he is arrogant. His secretary is Kim Mi-So. She has worked for him for years and she is perfect for him, but Kim Mi-So decides to quit her job.",49.974,8.424,471.0,,,KR,tvN,"Bon Factory, Studio Dragon, Kakao Entertainment","parkseo-jun parkmin-young leetae-hwan pyoye-jin kimhye-ok kimbyeong-ok kangki-young hwangchan-sung leeyoo-jun hwangbo-ra leejung-min kimjung-woon hongji-yoon kanghong-suk kimye-won jodeok-hyeon seohyo-rim moonwoo-jin basedonnovelorbook secretari officerom narcissist vicepresid tvn comedi drama lee young-joon' famili run a larg compani and he work as the vice-presid of the company. he is smart, rich and handsome, but he is arrogant. hi secretari is kim mi-so. she ha work for him for year and she is perfect for him, but kim mi-so decid to quit her job."
65143,Descendants of the Sun,태양의 후예,"friendship, army, surgeon, romance, hospital, doctor, soldier, military, medical",2016-02-24,https://image.tmdb.org/t/p/w500/d0XyclHMeH9sBjay3sXvSKAWeFC.jpg,https://image.tmdb.org/t/p/original/o9Z8O0gdi6Qvvzk86RdnnBjBGDq.jpg,,"Song Joong-ki, Song Hye-kyo, Kim Ji-won, Jin Goo, Onew, Kang Shin-il, Cho Tae-kwan, Jo Jae-yoon, Hyun Jyu-ni, Jeon Soo-jin, Lee Seung-joon, Kim Min-seok, Ahn Bo-hyun, David Lee McInnis, Lee Yi-kyung, Kim Byung-chul, Park Hwan-Hee, Elena Zhernovaya, Jo Woo-Ri, Tae In-ho, Seo Jeong-yeon, Park Hoon, Choi Woong, Shin Dong Hoon, Kim Hyo Myung",Drama,1.0,16.0,60.0,A drama about the love of people who get closer as they learn to be considerate of each other in desperate times and sacrifices made by people who throw themselves into natural disasters.,49.629,8.47,595.0,,,KR,KBS2,Studio & New,songjoong-ki songhye-kyo kimji-won jingoo onew kangshin-il chotae-kwan jojae-yoon hyunjyu-ni jeonsoo-jin leeseung-joon kimmin-seok ahnbo-hyun davidleemcinni leeyi-kyung kimbyung-chul parkhwan-he elenazhernovaya jowoo-ri taein-ho seojeong-yeon parkhoon choiwoong shindonghoon kimhyomyung friendship armi surgeon romanc hospit doctor soldier militari medic kbs2 drama a drama about the love of peopl who get closer as they learn to be consider of each other in desper time and sacrific made by peopl who throw themselv into natur disasters.
94796,Crash Landing on You,사랑의 불시착,"love triangle, spy, con man, romance, tension, soldier, heiress, paragliding, star crossed lovers, accident, accidental love, north korea, inter-korean relations",2019-12-14,https://image.tmdb.org/t/p/w500/bXo9sDqMmo4dEOPSPLR7sdYPTvz.jpg,https://image.tmdb.org/t/p/original/o3Htmlg6BfNs8Ew7yjsRzVnYSEs.jpg,,"Hyun Bin, Son Ye-jin, Seo Ji-hye, Jeon Kuk-hwan, Jung Ae-ri, Yang Kyung Won, Lee Sin-young, Kim Jung-hyun, Oh Man-seok, Kim Young-min, Yoo Su-bin, Kim Jung-nan, Kim Sun-young, Jang So-yeon, Cha Chung-hwa, Tang Jun-sang, Jang Hye-jin, Park Myung-hoon, Hwang Woo-seul-hye, Go Gyu-pil, Yoon Ji-min, Lim Cheol-soo, Choi Ji-woo, Yim Chae Sun","Drama, Comedy, War & Politics",1.0,16.0,85.0,"A paragliding mishap drops a South Korean heiress in North Korea -- and into the life of an army officer, who decides he will help her hide.",49.599,8.661,382.0,,,KR,tvN,"Studio Dragon, Culture Depot","hyunbin sonye-jin seoji-hy jeonkuk-hwan jungae-ri yangkyungwon leesin-young kimjung-hyun ohman-seok kimyoung-min yoosu-bin kimjung-nan kimsun-young jangso-yeon chachung-hwa tangjun-sang janghye-jin parkmyung-hoon hwangwoo-seul-hy gogyu-pil yoonji-min limcheol-soo choiji-woo yimchaesun lovetriangl spi conman romanc tension soldier heiress paraglid starcrossedlov accid accidentallov northkorea inter-koreanrel tvn drama comedi war&polit a paraglid mishap drop a south korean heiress in north korea -- and into the life of an armi officer, who decid he will help her hide."
74682,I Am Not a Robot,로봇이 아니야,"artificial intelligence, romance, robot, heir, hidden identity, rich man poor woman, robot girl, double identity, robotics, humanoid robot, fluffy, haphephobia, hardworking female lead, eccentric male lead",2017-12-06,https://image.tmdb.org/t/p/w500/2l1KTliFU7SjNT1OpTojbvjEnZe.jpg,https://image.tmdb.org/t/p/original/vpvnVjI6qHGStQSlQV3impyhUFJ.jpg,,"Yoo Seung-ho, Chae Soo-bin, Uhm Ki-joon, Kang Ki-young, Hwang Seung-eon, Kim Ha-kyoon, Park Se-wan, Seo Dong-won, Lee Min-ji, Son Byung-ho, Lee Byung-joon, Uhm Hyo-seop, Kim Ki-doo, Go Geon-han, Lee Han-seo","Comedy, Sci-Fi & Fantasy, Drama, Family",1.0,32.0,35.0,"Kim Min Gyu has wealth and success, but lives an isolated life due to his allergy of people. He then meets and falls in love with a girl who is pretending to be a robot for her ex-boyfriend, a genius robots professor.",49.02,8.368,582.0,,,NC,MBC,May Queen Pictures (KR),"yooseung-ho chaesoo-bin uhmki-joon kangki-young hwangseung-eon kimha-kyoon parkse-wan seodong-won leemin-ji sonbyung-ho leebyung-joon uhmhyo-seop kimki-doo gogeon-han leehan-seo artificialintellig romanc robot heir hiddenident richmanpoorwoman robotgirl doubleident robot humanoidrobot fluffi haphephobia hardworkingfemalelead eccentricmalelead mbc comedi sci-fi&fantasi drama famili kim min gyu ha wealth and success, but live an isol life due to hi allergi of people. he then meet and fall in love with a girl who is pretend to be a robot for her ex-boyfriend, a geniu robot professor."
93846,The King: Eternal Monarch,더 킹 : 영원의 군주,,2020-04-17,https://image.tmdb.org/t/p/w500/7SLlbkzOJb8v9wXVYIcqozx2hxe.jpg,https://image.tmdb.org/t/p/original/d3JURIRyAWELT1JELe56ia7gams.jpg,,"Lee Min-ho , Kim Go-eun, Woo Do-hwan, Kim Kyung-nam, Jung Eun-chae, Lee Jung-jin, Jeon Moo-song, Kim Young-ok, Jeon Bae-soo, Seo Jeong-yeon, Park Won-sang, Park So-jin, Baek Hyun-joo, Kang Hong-suk, Kim Yong-ji, Lee Hong-nae, An Si-ha, Choi Woo-sung","Sci-Fi & Fantasy, Drama",1.0,16.0,72.0,"Lee Gon is the third Korean emperor of his generation. His citizens regard him as the perfect leader. But behind this flawless appearance, hides a deep wound. When he was eight years old, his father was murdered before his eyes following a coup. Today, instead of respecting his filial duty, he prefers to escape the palace to attend university conferences. During one of his escapades, he sees himself propelled into a parallel world where he meets Jeong Tae Eul, an inspector with whom he teams up with to defeat the criminals but also close the door between their two worlds.",48.985,8.4,743.0,,,KR,SBS,"Hwa and Dam Pictures, Studio Dragon",
