tmdb_id,name,original_name,keywords,airing_date,poster_img_url,background_img_url,directors,cast,genres,number_of_seasons,number_of_episodes,episode_run_time,synopsis,popularity,average_rating,rating_count,next_episode_to_air,next_episode_air_date,origin_country,networks,production_companies
45579,The Moon Embracing the Sun,해를 품은 달,"based on novel or book, joseon dynasty",2012-01-04,https://image.tmdb.org/t/p/w500/zr6XJUtT61gWhWwjPIraY13SkAE.jpg,https://image.tmdb.org/t/p/original/qRwrosN7w3FAcSVC9ZtbZvxHVrY.jpg,,"Kim Soo-hyun, Yeo Jin-goo, Han Ga-in, Kim You-jung, Jung Il-woo, Lee Tae-ri, Kim So-hyun, Sunwoo Jae-duk, Song Jae-hee, Yim Si-wan, Yoon Seung-ah, Seo Ji-Hee, Ahn Nae-sang, Kim Young-ae, Nam Bo-ra, Jin Ji-hee, Song Jae-rim, Lee Won-keun, Kim Ye-ryeong, Jeon Mi-seon, Yang Mi-kyung","Drama, Sci-Fi & Fantasy",1.0,20.0,65.0,"Years after she's assumed dead by the palace, a young noblewoman, now trained as a shaman, returns to court to reclaim her rightful position as queen.",68.413,7.97,169.0,,,KR,MBC,Pan Entertainment
68349,Weightlifting Fairy Kim Bok-Joo,역도요정 김복주,"friendship, sports, college, romance, weightlifting",2016-11-16,https://image.tmdb.org/t/p/w500/kyZKEtDNBS5S3ZobqJssdhUYUfv.jpg,https://image.tmdb.org/t/p/original/s6k1teuMVH01038PhjpvgX4dmht.jpg,Han Hee,"Lee Sung-kyung, Nam Joo-hyuk, Kyung Soo-jin, Lee Jae-yoon, Cho Hye-jung, Oh Eui-sik, Ji Il-joo, Cho Soo-hyang, Lee Joo-young, Choi Moo-sung, Jang Young-nam, Ahn Kil-kang, Kang Ki-young, Jeong In-gi, Lee Jung-eun, Yoo Da-in, Kim Ye-joon, Cho Mi-nyeo, Lee Jong-suk","Comedy, Drama",1.0,16.0,60.0,"A spunky female weightlifter and free-spirited male swimmer meet on campus, only to find out their pasts may be intertwined.",66.659,8.707,645.0,,,KR,MBC,Chorokbaem Media
16420,Boys Over Flowers,꽃보다 남자,"high school, friendship, love triangle, bullying, romance, love-hate relationship, school, based on manga, rich parents, rich man poor woman, rich kids, reverse harem",2009-01-05,https://image.tmdb.org/t/p/w500/Apn2ccFuy7uahKAd0Kb9DbQQvNY.jpg,https://image.tmdb.org/t/p/original/g1xn0ce0PQ5Kk7FSj6lMuLNqyiX.jpg,,"Koo Hye-sun, Lee Min-ho , Kim Hyun-joong, Kim Bum, Kim Joon, Kim So-eun, Lee Hye-young, Park Ji-bin, Im Ye-jin, Jung Ho-bin, Lee Si-young, Park Soo-jin, Ahn Suk-hwan, Min Young-won, Nam Da-reum, Jang Ja-yeon","Comedy, Drama",1.0,25.0,65.0,A working class girl winds up at an exclusive prep school. Unassuming high school girl Jan Di stands up to -- and eventually falls for -- a spoiled rich kid who belongs to the school's most powerful clique.,65.63,8.274,1540.0,,,KR,KBS2,Group Eight
134675,Little Women,작은 아씨들,"sibling relationship, based on novel or book, woman director, sister sister relationship, sisters",2022-09-03,https://image.tmdb.org/t/p/w500/xRTkSIL7vxQcAvrod9AX5RwMfcX.jpg,https://image.tmdb.org/t/p/original/vk6bPEyGdublRolHie9h41RiKwP.jpg,Kim Hee-won,"Kim Go-eun, Nam Ji-hyun, Park Ji-hu, Wi Ha-jun, Uhm Ji-won, Uhm Ki-joon, Kim Mi-sook, Kang Hoon, Jeon Chae-eun, Gong Min-jeung, Cho Seung-yeon, Park Bo-kyung, Oh Jung-se","Drama, Mystery, Action & Adventure",1.0,12.0,74.0,"Missing ₩70 billion appears to three sisters who grew up in absolute poverty but with a close bond. Entangled in a conspiracy that involves the rich and powerful, three sisters who wanted to live like everyone else confront a life task whether to keep or to return the money.",64.857,8.5,23.0,,,KR,tvN,Studio Dragon
114395,A Love So Beautiful,아름다웠던 우리에게,remake,2020-12-28,https://image.tmdb.org/t/p/w500/mNFn1UcwF9ABWS5RrjoZP12z267.jpg,https://image.tmdb.org/t/p/original/vPwMa5qSyUtCTt7NOX6t5Pi2sam.jpg,,"Cho Hye-joo, Jung Jin-hwan, Kim Yo-han, So Joo-yeon, Yeo Hoi-hyeon, Park Ji-won","Drama, Comedy",1.0,24.0,24.0,"Love is as tough as it is sweet for a lovestruck teenager, whose relationship with her next-door neighbor transforms as they grow into adulthood.",61.152,8.492,399.0,,,KR,Kakao TV,"Whynot Media, Kakao Entertainment"
96777,The Silent Sea,고요의 바다,"future, research, mission, moon, space, moon base, 2070s, silent, based on short film, science mystery, space mystery",2021-12-24,https://image.tmdb.org/t/p/w500/fFT0IgqtCOks4munDTxQwkvNJkd.jpg,https://image.tmdb.org/t/p/original/9hNJ3fvIVd4WE3rU1Us2awoTpgM.jpg,Choi Hang-yong,"Bae Doona, Gong Yoo, Lee Joon, Kim Sun-young, Lee Mu-saeng, Lee Sung-wook, Jeong Soon-won, Choi Young-woo, Cha Rae-hyung, Yoo Hee-je, Yoo Sung Joo, Kang Mal-geum, Kil Hae-yeon, Heo Sung-tae, Kim Si-a","Drama, Sci-Fi & Fantasy, Mystery",1.0,8.0,45.0,"During a perilous 24-hour mission on the moon, space explorers try to retrieve samples from an abandoned research facility steeped in classified secrets.",61.017,7.856,444.0,,,KR,Netflix,Artist Company
110356,My Name,마이 네임,"police, undercover, fight, truth, revenge, murder, death, drug",2021-10-15,https://image.tmdb.org/t/p/w500/h9p1zxKzti35Aqe6xpwkP9NlG7p.jpg,https://image.tmdb.org/t/p/original/yjsXtps0rw36UB8TomSjI4y4zvR.jpg,Kim Jin-min,"Han So-hee, Park Hee-soon, Ahn Bo-hyun, Kim Sang-ho, Lee Hak-joo, Chang Ryul","Crime, Drama, Mystery, Action & Adventure",1.0,8.0,50.0,"Following her father's murder, a revenge-driven woman puts her trust in a powerful crime boss — and enters the police force under his direction.",60.367,8.309,600.0,,,KR,Netflix,Studio Santa Claus Entertainment
209408,Bad Prosecutor,진검승부,prosecutor,2022-10-05,https://image.tmdb.org/t/p/w500/t5GIFwntLGrGomQfioCOPnvVZR6.jpg,https://image.tmdb.org/t/p/original/jAyyqoQj4Re9Qjal0QJdpYbZVmg.jpg,,"Doh Kyung-soo, Lee Se-hee, Ha Jun, Kim Sang-ho, Lee Si-eon, Joo Bo-young, Yeon Jun-seok, Kim Chang-wan, Kim Tae-woo, Choi Gwang-il, Kim Keum-soon, Shin Seung-hwan, Kim Hieora","Action & Adventure, Drama",1.0,12.0,63.0,The delinquent prosecutor destroys everything corrupted with wealth and power. His face-off with evil begins.,57.481,7.4,7.0,10.0,2022-11-03,KR,KBS2,"Neo Entertainment, Blaad Studio"
89641,Love Alarm,좋아하면 울리는,"high school, friendship, love triangle, technology, love, matchmaking, teen drama, based on webcomic or webtoon",2019-08-22,https://image.tmdb.org/t/p/w500/s87JyAWtRLLlmsYWXTED1l8henB.jpg,https://image.tmdb.org/t/p/original/3LxH7kVJOK0dW5vdjPzKQ4ZWVQy.jpg,,"Kim So-hyun, Jung Ga-ram, Song Kang, Go Min-si, Lee Jae-eung, Kim Si-eun, Ki Do-hun, Bae Da-bin, Song Sun-mi, Shim Yi-young, Kim Young-pil, Park Sung-yeon, Yoon Na-moo","Drama, Sci-Fi & Fantasy",2.0,14.0,50.0,"Love Alarm is an app that tells you if someone within a 10-meter radius has a crush on you. It quickly becomes a social phenomenon. While everyone talks about it and uses it to test their love and popularity, Jojo is one of the few people who have yet to download the app. However, she soon faces a love triangle situation between Sun-oh whom she starts to have feelings for, and Hye-young, who has had a huge crush on her.",57.427,8.454,1756.0,,,KR,Netflix,"Studio Dragon, Production H"
201852,One Dollar Lawyer,천원짜리 변호사,lawyer,2022-09-23,https://image.tmdb.org/t/p/w500/AoyepneE9LkLSlVKdJb33mcXfFe.jpg,https://image.tmdb.org/t/p/original/dE2Ey8s35PezgPgPntsUiiVCYzx.jpg,,"Namkoong Min, Kim Ji-eun, Choi Dae-hoon, Lee Chung-ah, Lee Duck-hwa, Park Jin-woo, Gong Min-jeung, Lee Je-hoon",Drama,1.0,12.0,60.0,"Courts are not equally accessible to everyone and people lose trust in the judicial system. But here comes a lawyer with the best skills and a commission fee of just one dollar, committed to social justice and defending fundamental human rights. This extraordinary defense lawyer confronts blindfolded justice and highly paid opposing counsel for his clients' rights.",55.429,9.3,10.0,11.0,2022-11-04,KR,SBS,Studio S
96648,Sweet Home,스위트홈,"suicide, based on comic, horror, thriller, school, apartment building, isolationism, apartment, based on webcomic or webtoon",2020-12-18,https://image.tmdb.org/t/p/w500/1h4OqxXYRRM2FA3Nu6GBgD3puJj.jpg,https://image.tmdb.org/t/p/original/mceCXNTny6a5F3rQgShLoyARw4l.jpg,,"Song Kang, Lee Jin-wook, Lee Si-young, Lee Do-hyun, Kim Nam-hee, Go Min-si, Park Gyu-young, Go Youn-jung, Kim Kap-soo, Kim Sang-ho, Go Geon-han, Jeong Ha-dam, Yoon Ju-man, Ahn Dong-goo, Kim Hee-jung","Drama, Sci-Fi & Fantasy",2.0,10.0,52.0,"As humans turn into savage monsters and wreak terror, one troubled teen and his apartment neighbors fight to survive — and to hold on to their humanity.",53.955,8.504,911.0,,,KR,Netflix,"Studio Dragon, Studio N"
129888,Twenty Five Twenty One,스물다섯 스물하나,"friendship, workaholic, fencing, romance, flashback, sword fight, financial crisis, 1990s, broken promise, athelete, part-time worker",2022-02-12,https://image.tmdb.org/t/p/w500/yCQFnmYhYf7XALMka2EoBRAFmPO.jpg,https://image.tmdb.org/t/p/original/jvFfHNiCKPWRULvkmeocyjm4QtE.jpg,Jung Jee-hyun,"Kim Tae-ri, Nam Joo-hyuk, Bona, Choi Hyun-wook, Lee Joo-myung, Moon Woo-Bin, Kim Hye-eun, Choi Myeong-bin, Joo Bo-young, Bang Eun-jung, Choi Min-yeong, Kim So-hyun, Ok Ye-rin, Park Yoon-hee, Kim Yeong-seon, Kim Nam-yee, So Hee-jung, Choi Tae-joon",Drama,1.0,16.0,75.0,"In a time when dreams seem out of reach, a teen fencer pursues big ambitions and meets a hardworking young man who seeks to rebuild his life.",50.246,8.667,63.0,,,KR,tvN,"Hwa and Dam Pictures, Studio Dragon"
79434,What's Wrong with Secretary Kim,김비서가 왜 그럴까,"based on novel or book, secretary, office romance, narcissist, vice president",2018-06-06,https://image.tmdb.org/t/p/w500/w6muIYgrx1XZFombs3N8owfgLwf.jpg,https://image.tmdb.org/t/p/original/kKlzA0owtx63wxpiYxgzSXrx6yz.jpg,,"Park Seo-jun, Park Min-young, Lee Tae-hwan, Pyo Ye-jin, Kim Hye-ok, Kim Byeong-ok, Kang Ki-young, Hwang Chan-sung, Lee Yoo-jun, Hwang Bo-ra, Lee Jung-min, Kim Jung-Woon, Hong Ji-yoon, Kang Hong-suk, Kim Ye-won, Jo Deok-hyeon, Seo Hyo-rim, Moon Woo-jin","Comedy, Drama",1.0,16.0,60.0,"Lee Young-Joon's family runs a large company and he works as the vice-president of the company. He is smart, rich and handsome, but he is arrogant. His secretary is Kim Mi-So. She has worked for him for years and she is perfect for him, but Kim Mi-So decides to quit her job.",49.974,8.424,471.0,,,KR,tvN,"Bon Factory, Studio Dragon, Kakao Entertainment"
65143,Descendants of the Sun,태양의 후예,"friendship, army, surgeon, romance, hospital, doctor, soldier, military, medical",2016-02-24,https://image.tmdb.org/t/p/w500/d0XyclHMeH9sBjay3sXvSKAWeFC.jpg,https://image.tmdb.org/t/p/original/o9Z8O0gdi6Qvvzk86RdnnBjBGDq.jpg,,"Song Joong-ki, Song Hye-kyo, Kim Ji-won, Jin Goo, Onew, Kang Shin-il, Cho Tae-kwan, Jo Jae-yoon, Hyun Jyu-ni, Jeon Soo-jin, Lee Seung-joon, Kim Min-seok, Ahn Bo-hyun, David Lee McInnis, Lee Yi-kyung, Kim Byung-chul, Park Hwan-Hee, Elena Zhernovaya, Jo Woo-Ri, Tae In-ho, Seo Jeong-yeon, Park Hoon, Choi Woong, Shin Dong Hoon, Kim Hyo Myung",Drama,1.0,16.0,60.0,A drama about the love of people who get closer as they learn to be considerate of each other in desperate times and sacrifices made by people who throw themselves into natural disasters.,49.629,8.47,595.0,,,KR,KBS2,Studio & New
94796,Crash Landing on You,사랑의 불시착,"love triangle, spy, con man, romance, tension, soldier, heiress, paragliding, star crossed lovers, accident, accidental love, north korea, inter-korean relations",2019-12-14,https://image.tmdb.org/t/p/w500/bXo9sDqMmo4dEOPSPLR7sdYPTvz.jpg,https://image.tmdb.org/t/p/original/o3Htmlg6BfNs8Ew7yjsRzVnYSEs.jpg,,"Hyun Bin, Son Ye-jin, Seo Ji-hye, Jeon Kuk-hwan, Jung Ae-ri, Yang Kyung Won, Lee Sin-young, Kim Jung-hyun, Oh Man-seok, Kim Young-min, Yoo Su-bin, Kim Jung-nan, Kim Sun-young, Jang So-yeon, Cha Chung-hwa, Tang Jun-sang, Jang Hye-jin, Park Myung-hoon, Hwang Woo-seul-hye, Go Gyu-pil, Yoon Ji-min, Lim Cheol-soo, Choi Ji-woo, Yim Chae Sun","Drama, Comedy, War & Politics",1.0,16.0,85.0,"A paragliding mishap drops a South Korean heiress in North Korea -- and into the life of an army officer, who decides he will help her hide.",49.599,8.661,382.0,,,KR,tvN,"Studio Dragon, Culture Depot"
74682,I Am Not a Robot,로봇이 아니야,"artificial intelligence, romance, robot, heir, hidden identity, rich man poor woman, robot girl, double identity, robotics, humanoid robot, fluffy, haphephobia, hardworking female lead, eccentric male lead",2017-12-06,https://image.tmdb.org/t/p/w500/2l1KTliFU7SjNT1OpTojbvjEnZe.jpg,https://image.tmdb.org/t/p/original/vpvnVjI6qHGStQSlQV3impyhUFJ.jpg,,"Yoo Seung-ho, Chae Soo-bin, Uhm Ki-joon, Kang Ki-young, Hwang Seung-eon, Kim Ha-kyoon, Park Se-wan, Seo Dong-won, Lee Min-ji, Son Byung-ho, Lee Byung-joon, Uhm Hyo-seop, Kim Ki-doo, Go Geon-han, Lee Han-seo","Comedy, Sci-Fi & Fantasy, Drama, Family",1.0,32.0,35.0,"Kim Min Gyu has wealth and success, but lives an isolated life due to his allergy of people. He then meets and falls in love with a girl who is pretending to be a robot for her ex-boyfriend, a genius robots professor.",49.02,8.368,582.0,,,NC,MBC,May Queen Pictures (KR)
93846,The King: Eternal Monarch,더 킹 : 영원의 군주,,2020-04-17,https://image.tmdb.org/t/p/w500/7SLlbkzOJb8v9wXVYIcqozx2hxe.jpg,https://image.tmdb.org/t/p/original/d3JURIRyAWELT1JELe56ia7gams.jpg,,"Lee Min-ho , Kim Go-eun, Woo Do-hwan, Kim Kyung-nam, Jung Eun-chae, Lee Jung-jin, Jeon Moo-song, Kim Young-ok, Jeon Bae-soo, Seo Jeong-yeon, Park Won-sang, Park So-jin, Baek Hyun-joo, Kang Hong-suk, Kim Yong-ji, Lee Hong-nae, An Si-ha, Choi Woo-sung","Sci-Fi & Fantasy, Drama",1.0,16.0,72.0,"Lee Gon is the third Korean emperor of his generation. His citizens regard him as the perfect leader. But behind this flawless appearance, hides a deep wound. When he was eight years old, his father was murdered before his eyes following a coup. Today, instead of respecting his filial duty, he prefers to escape the palace to attend university conferences. During one of his escapades, he sees himself propelled into a parallel world where he meets Jeong Tae Eul, an inspector with whom he teams up with to defeat the criminals but also close the door between their two worlds.",48.985,8.4,743.0,,,KR,SBS,"Hwa and Dam Pictures, Studio Dragon"
18495,Nonstop,논스톱,,2000-05-15,https://image.tmdb.org/t/p/w500/elXJzhz1dM0lO7fK2BfO2pVtC7l.jpg,,,"Hyun Bin, Jang Keun-suk, Han Ye-seul, Bong Tae-gyu, Kim Hyung-ja, Yoon Jong-shin, Kim Jae-seung, Yang Jae-hee, Kim Wan-ki, Jun Sung-ae, Andy Lee, Jun Jin, Ye Hak-young, Oh Seung-eun, Lee Young-eun, Lee Yoon-ji, MC Mong","Drama, Comedy",6.0,476.0,25.0,"Nonstop is a South Korean slice-of-life sitcom that broadcast its first season in 2000 on MBC. It continued with 5 more seasons. The series was popular for its cast of teen idols, many who debuted through the show..",48.734,4.3,3.0,,,KR,MBC,
123349,The Sound of Magic,안나라수마나라,"high school, musical, based on comic, growing up, debt, psychological, student, based on webcomic or webtoon, melodrama, youth, poor female lead",2022-05-06,https://image.tmdb.org/t/p/w500/jrWM82Hie9DAkoDzXh3pxAFwf9d.jpg,https://image.tmdb.org/t/p/original/tX5W2a0B9r4cs25G78tKjNv76Gj.jpg,,"Ji Chang-wook, Choi Sung-eun, Hwang In-yeop, Hong Seo-hee, Nam Da-reum, Ji Hye-won, Choi Young-jun, You Chea-myung, Kim Hye-eun, Jo Han-chul, Kim Ba-da","Drama, Sci-Fi & Fantasy",1.0,6.0,69.0,An enigmatic magician living in an abandoned amusement park introduces magic into the life of a high schooler struggling with harsh realities.,48.454,7.45,50.0,,,KR,Netflix,"SLL, Content Zium"
211239,The Love in Your Eyes,내 눈에 콩깍지,"restaurant, daughter–in–law",2022-10-03,https://image.tmdb.org/t/p/w500/gJnVJ3l4p1GDvGpwFedXhAJG3qE.jpg,https://image.tmdb.org/t/p/original/jLH03sLbkAGxrThdW6b2lrwwE4X.jpg,,"Baek Sung-hyun, Bae Noo-ri, Choi Yoon-Ra","Drama, Family",1.0,100.0,30.0,"Depicts the second love of a rogue daughter-in-law who appears in a 30-year-old gomtang restaurant, and a confident single mother Young Ih who says anything no matter what.

Jang Kyung Joon, who has the charm of a black-and-white man. Even though he shows the coolness of self-restraint from a large company that doesn't show his emotions easily, he shows both sides of being friendly in front of Lee Young Ih. Lee Young Ih, a single mother of steel mentality and a daughter-in-law with a bad attitude. She is sometimes angry, but she is a colorful charmer full of justice. Kim Hae Mi, her mother's daughter who has both her work and love in her hands, and Jang Kyung Joon's fiancée. It forms a tense rivalry with Bae Nouri. Jang Se Joon, the half-brother of Jang Kyung Joon, who has a friendly personality.",48.32,,,24.0,2022-11-03,KR,KBS1,
126035,"Nevertheless,","알고있지만,","love triangle, romance, love-hate relationship, playboy, friends with benefits, multiple couples, based on webcomic or webtoon, sexual content, steamy kiss",2021-06-19,https://image.tmdb.org/t/p/w500/pWIcIhpQibR1eDU0As4HRZeb8EL.jpg,https://image.tmdb.org/t/p/original/cPLtnxTlFpCIyH6AkGNuGCluvY1.jpg,Kim Ga-ram,"Han So-hee, Song Kang, Chae Jong-hyeop, Lee Yul-eum, Yang Hye-ji, Kim Min-gwi, Lee Ho-jung, Yoon Seo-ah, Jeong Jae-kwang, Han Eu-ddeum, Lee Seung-hyub, Seo Hye-won, Lee Tae-hee, Lee Jung-ha, Kim Moo-joon, Yoo Ji-hyun, Son Bo-Seung, Seo Bum-june, Yoon Sa-Bong",Drama,1.0,10.0,69.0,The intoxicating charm of a flirtatious art school classmate pulls a reluctant love cynic into a friends-with-benefits relationship.,46.555,7.6,53.0,,,KR,JTBC,"SLL, Studio N, Beyond J"
132171,A Model Family,모범가족,,2022-08-12,https://image.tmdb.org/t/p/w500/eRtszL5XtARh2u5JMppmtEtxJmT.jpg,https://image.tmdb.org/t/p/original/5T5DZyn5aatu8qaXwA6wb0K32WY.jpg,Kim Jin-woo,"Jung Woo, Park Hee-soon, Yoon Jin-seo, Park Ji-yeon, Choi Moo-sung, Kim Sung-oh, Oh Gwang-rok, Kim Shin-rok, Shin Eun-soo, Jung Jun-won, Won Hyun-jun, Moon Jin-seung, Hong Ru Hyeon","Drama, Crime",1.0,10.0,45.0,"After unwittingly stealing money from a cartel, a cash-strapped professor finds the only way to save his broken family is by working as a drug courier.",46.383,7.4,33.0,,,KR,Netflix,"Celltrion Entertainment, Production H"
61148,Empress Ki,기황후,"love triangle, romance, love, revenge, empress, cross dressing, battle, power struggle, political, smart female lead, female lead action scenes, melodrama, possessive male lead, strong female lead",2013-10-28,https://image.tmdb.org/t/p/w500/cH9PMmBkhtVMlCdi8fgvMqekNKi.jpg,https://image.tmdb.org/t/p/original/pefCiIoIrWglxwpoqIdnhL0IlGZ.jpg,Han Hee,"Ha Ji-won, Ju Jin-Mo, Ji Chang-wook, Jin Yi-han, Baek Jin-hee, Jeon Kuk-hwan, Im Joo-eun, Lee Won-jong, Han Hye-rin, Kim Young-ho, Kim Seo-hyung, Yoo In-young, Kim Jeong-hyeon, Seo Yi-sook, Lee Jae-yong, Kwon Oh-joong, Jung Woong-in, Jo Jae-yoon, Choi Moo-sung, Jung Ji-so, Lee Ji Hyun, Kim Moo Young, Kim Jin Sung, Bae Geon-Woo, Shim Min, Lee Yang-hee, Son Kwang-Eop, Jung-sung Lee, Kim Min Seo, Jang Soon Gook, Kwon Tae-won, Jung Ji-so, Ahn Do-gyu, Shin Seung-hwan, Lee Eung-kyeong, Shim Yi-young, Oh Gwang-rok, Ryu Hyun-kyung, Kim Ye-ryeong, Kim Myung-soo, Jeong Jae Min, Jung Byung Ho, Kim Jin Woo, Park Hae-mi, Jeon Jin-gi, Jin Hyun Kwang, Seo Beom-Sik, Kim Jin Ho, Park Sun-woo, Kim Hyo Myung, Son Jin-ho, Go Jin Myung, Han Seo Yeon","Drama, War & Politics",1.0,51.0,60.0,"A woman born in Korea navigates her way through love, war, politics and national loyalties to become a powerful empress in China's Yuan dynasty.",46.37,7.7,30.0,,,KR,MBC,"MBC, Victory Contents"
63990,Cheer Up!,발칙하게 고고,school,2015-10-05,https://image.tmdb.org/t/p/w500/w4Dot7TNl1FGfASGBx8nw8rrAOT.jpg,https://image.tmdb.org/t/p/original/xXnOLsx8SxVA6BxBpHzRQfQ0yJS.jpg,,"Jung Eun-ji, Lee Won-keun, Chae Soo-bin, Ji Soo, Cha Hak-yeon, Park Hae-mi, Kim Ji-seok, Lee Mi-do, Koh Soo-hee, Shin Jae-ha, In Gyo-jin","Drama, Comedy",1.0,12.0,60.0,"Despite their harsh educational environment, the cheerleading club has to keep it together for the students' sakes, and their own.",45.729,7.923,13.0,,,KR,KBS2,Content K
96462,It's Okay to Not Be Okay,사이코지만 괜찮아,"post traumatic stress disorder, illustrator, brotherhood, psychiatric hospital, antisocial personality disorder, anti social, caregiver, psychiatric ward, mental health, healing, traumatic childhood, dark fairy tale, autistic, female writer",2020-06-20,https://image.tmdb.org/t/p/w500/6CvvTWcw9vSf5Zpgeot2ppE0P2D.jpg,https://image.tmdb.org/t/p/original/uDadf0pmGDXgkiRP7xJICWkSHVV.jpg,Park Shin-woo,"Kim Soo-hyun, Seo Yea-ji, Park Gyu-young, Oh Jung-se, Park Jin-joo, Kim Chang-wan, Jang Young-nam, Kim Mi-kyeong, Kang Ki-doong, Jeong Jae-kwang, Kim Ju-hun, Lee Eol, Jang Gyu-ri, Choi Woo-sung, Ji Hye-won","Drama, Comedy",1.0,16.0,75.0,"Desperate to escape from his emotional baggage and the heavy responsibility he’s had all his life, a psychiatric ward worker begins to heal with help from the unexpected—a woman who writes fairy tales but doesn’t believe in them.",44.913,8.619,1054.0,,,KR,tvN,Studio Dragon
48462,The Heirs,상속자들,"high school, friendship, love triangle, bullying, romance, school, sibling rivalry, rich man poor woman, cohabitation",2013-10-09,https://image.tmdb.org/t/p/w500/n4RX9QVXjHbMB31TDWqqRLjshgu.jpg,https://image.tmdb.org/t/p/original/asVatKAwDD1N5cx3v3GZkzdeVh0.jpg,,"Park Shin-hye, Lee Min-ho , Kim Woo-bin, Choi Jin-hyuk, Kim Ji-won, Krystal Jung, Kang Ha-neul, Park Hyung-sik, Im Joo-eun, Choi Won-young, Kim Sung-ryung, Jo Yoon-woo, Park Joon-geum, Kang Min-hyuk, Jeon Soo-jin, Kim Mi-kyeong","Comedy, Drama",1.0,20.0,59.0,"Heirs follows a group of privileged, elite high school students as they are groomed to take over their families' business empires. These wealthy students seem to have everything under control–except their love lives. Kim Tan is heir to the Empire Group sent to study abroad in the U.S. In reality it's a form of exile, as his elder half-brother back home schemes to takes over the family business. While in the States, Kim Tan bumps into Cha Eun Sung, who's arrived from Korea in search of her older sister. He feels himself falling for her, never realizing that she's the daughter of his family's housekeeper. When his fiancée Rachel Yoo arrives to bring him back to Korea, his heart is torn between love and duty. Meanwhile, Rachel's half-brother Choi Young Do develops his own crush on Eun Sung. Who said being a rich, beautiful high school student was easy?",42.125,7.831,512.0,,,KR,SBS,"Hwa and Dam Pictures, Seoul Broadcasting System"
117376,Vincenzo,빈센조,"romance, mafia, lawyer",2021-02-20,https://image.tmdb.org/t/p/w500/dvXJgEDQXhL9Ouot2WkBHpQiHGd.jpg,https://image.tmdb.org/t/p/original/sf7NCqyVUNoyjYuwW5oJke1T1lH.jpg,Kim Hee-won,"Song Joong-ki, Jeon Yeo-been, Ok Taec-yeon, You Chea-myung, Kim Yeo-jin, Kwak Dong-yeon, Jo Han-chul, Lee Hang-na, Choi Deok-moon, Kim Hyeong-mook, Yang Kyung Won, Yoon Byung-hee, Kim Seol-jin, Lim Cheol-soo, Seo Ye-hwa, Kim Yoon-hye, Kim Young-woong, Choi Young-jun, Kang Chae-min, Yoon Bok-in, Jung Ji-yoon, Shin Dong Hoon","Action & Adventure, Comedy, Drama",1.0,20.0,81.0,"Vincenzo Cassano is an Italian lawyer and Mafia consigliere who moves back to Korea due to a conflict within his organization. He ends up crossing paths with a sharp-tongued lawyer named Cha-young, and the two join forces in using villainous methods to take down villains who cannot be punished by the law.",42.039,8.687,628.0,,,KR,tvN,"Logos Film, Studio Dragon"
