tmdb_id,name,original_name,keywords,airing_date,poster_img_url,background_img_url,directors_ids,cast_ids,genres_ids,number_of_seasons,number_of_episodes,episode_run_time,synopsis,popularity,average_rating,rating_count,next_episode_to_air,next_episode_air_date,origin_country,networks_ids,production_companies_ids
5551,Save The Last Dance for Me,마지막 춤은 나와 함께,,2004-10-23,https://image.tmdb.org/t/p/w500/8edYFBlQANqR4viOIp7DN3kLvoL.jpg,https://image.tmdb.org/t/p/original/ztt38PikEhBZeceh5rmW3dztzvV.jpg,,"132180, 1238990, 105410, 73251, 1585950, 1277308, 1623388, 1622771, 83015","18, 35",1.0,20.0,60.0,"Eun Soo is a pure but unsophisticated woman who runs a small resort inn with her father. Eun Soo is just an ordinary girl, but her life changes when she meets a man who's completely lost his memory. She takes him in and cares for him, and even gives him a name: ""Baek Chang Ho"". Love blossoms, and soon wedding bells can be heard.

But on the night of their wedding ceremony, Eun Soo's father passes away. And soon after, Chang Ho disappears too! In the blink of an eye, the two people Eun Soo loves most in the world have left her. But Chang Ho had his reasons for disappearing: his real name is Kang Hyun Woo, and he's heir to a large conglomerate. Even more, someone is plotting to kill him.",2.43,6.5,2.0,,,KR,156,
79281,Frozen Love,빙구,"1970s, time travel, romance, flashback, frozen body",2017-02-05,https://image.tmdb.org/t/p/w500/glfI2qdo8V80YFkeWiJYZmvZgSC.jpg,https://image.tmdb.org/t/p/original/7OcJTQWGNyV2XnE7TAi0usdFpwZ.jpg,,"1619435, 1258626, 1929192, 1515697, 1865300, 1258626, 86329, 1671445, 1235476","18, 10765",1.0,2.0,65.0,"After being frozen for 33 years, Man Soo finds himself awake in a cold body but he has enormous love in his heart. He meets Ha Da, who has turned into a cold-hearted human being after living in the city. Now that Man Soo is awake from his slumber, he embarks on a search for his long-lost love through time while Ha Da, whom he encountered, is discovering warmth in her heart.Will either of them find love? This TV show aims to weave a beautiful story of romance to uplift viewers who are dealing with a depressed economy and dim job prospects in a harsh society of today.

(Source: MBC)",3.818,9.0,3.0,,,KR,97,
97040,Wish Woosh,우웅우웅,,2018-11-28,https://image.tmdb.org/t/p/w500/lO4ASSAqXiYALXM0lXYi6bFy4i7.jpg,https://image.tmdb.org/t/p/original/1lQojMLkJnjMxo3jwSVE8j0n6Vb.jpg,,"1142756, 2939487, 1525928, 2414744","18, 35",2.0,20.0,8.0,,2.418,,,,,KR,,
61234,Reset,리셋,,2014-08-24,https://image.tmdb.org/t/p/w500/gF9ct23yZbVHviMDQ6f9kBkozLA.jpg,https://image.tmdb.org/t/p/original/lkw1qVe5LNEndtfy0IVWzlmLiFC.jpg,,"93994, 235731, 79574, 1046862, 3177082, 3177084, 1335773, 1307608, 64454, 1648169, 1336527, 552074, 2900006","80, 18, 9648",1.0,10.0,60.0,"Prosecutor Cha Woo Jin lost his first love, Kim Seung Hee 15 years ago. He then meets a high school girl, Jo Eun Bi, who looks like his first love. Their meeting unleashed secrets and chain of events between Cha Woo Jin, Seung Hee, Jo Eun Bi, and the criminal.",2.411,7.5,3.0,,,KR,627,
119530,Must You Go?,가시리잇고,"jealousy, musician, historical, discrimination, past life, poor, poor girl, webtoon, web series, music, based on webcomic or webtoon, hardworking female lead, different timelines, idol drama, hardworking male lead, past and present, poor female lead, web drama",2021-02-26,https://image.tmdb.org/t/p/w500/8FvS9a8Q3JqAjlXWYnlCRuxRTUC.jpg,https://image.tmdb.org/t/p/original/dlrh7BLh1NStjUHPC0N2fTvRLE8.jpg,,"2064247, 2623773, 2208473, 2992813",18,1.0,8.0,30.0,"A fantasy music romance about a girl who busks and dreams of becoming a singer despite her challenging environment, and meets three people entangled from the past to present.",1.873,7.3,3.0,,,KR,3612,
35389,The Great Merchant,거상 김만덕,joseon dynasty,2010-03-06,https://image.tmdb.org/t/p/w500/q6ubyDYt7RVvITk2rwwzv9m2Ahg.jpg,,,"545756, 93995, 1257589, 1141056, 1243890, 1089693, 1429777, 1249395, 936000, 1222431, 105409, 96466",18,1.0,30.0,50.0,"This drama is based on a real life figure Kim Man-deuk who was living in Jeju Island. She goes through a lot of changes in her life; at first she becomes a Gisaeng but turned herself into a merchant, and then becomes one of the biggest philanthropists in Joseon Dynasty. Man-deuk gets adopted by Granny at a young age. With great efforts, she becomes a Gisaeng who has outstanding talents in various areas. However, she gives up everything and runs away with her lover Jeong Hong-soo. She gets caught and sends to the transitory wards for epidemics for one year. When she came out from the wards, she starts to take care of the Gisaengs who are suffering from illness. Man-deuk goes into a business and restores the business ethics in Jeju. Meanwhile, Moon-sun, who used to be a friend of Man-deuk, feels a sense of inferiority and competes with Man-deuk’s business.",2.373,9.0,1.0,,,KR,829,
1833,Princess Lulu,루루 공주,,2005-07-27,https://image.tmdb.org/t/p/w500/j1B8JlmWWOVzOKssuhDVspftWwy.jpg,https://image.tmdb.org/t/p/original/4KSktlobF3bgqffeYam0vnaE6o6.jpg,,"83123, 84854, 1552872, 1632773, 1296052, 1772732",18,1.0,20.0,,"Princess Lulu is a 2005 South Korean television series starring Kim Jung-eun, Jung Joon-ho and Kim Heung-soo. It aired on SBS from July 27 to September 29, 2005 on Wednesdays and Thursdays at 21:55 for 20 episodes.",2.379,,,,,KR,156,
14317,"Be Strong, Geum-soon!",굳세어라 금순아!,,2005-02-14,https://image.tmdb.org/t/p/w500/vMRDaQppp9UofeNljfhVIbtZOP5.jpg,https://image.tmdb.org/t/p/original/vH9rgQzUteSqPSqa2igZWFg3q7.jpg,,"83015, 1299351, 110388, 127706, 1489755, 592256, 1622172, 1254426, 1277308, 1243590, 69699, 1234183, 1253449, 1079581","35, 18, 10751, 10749",1.0,1.0,30.0,"This is a story of a young widow, Geum-Soon, who never becomes discouraged or blames other people - no matter what happens in her life. The viewers will get both hope and comfort by watching her do her best in everything she does.It is also a story of a family who loves and takes care of each other. You can always turn to your family and their love gives you the hope to get through the tough times. Sometimes, they seem to make your life more difficult, but they will always stand up for you and love you whatever you do.",2.378,10.0,1.0,,,KR,97,
121759,Nobleman Ryu’s Wedding,류선비의 혼례식,"miniseries, hidden identity, nobleman, runaway bride, joseon dynasty",2021-04-15,https://image.tmdb.org/t/p/w500/7Y8MLcEbpAc8bm034lIGUomF9pY.jpg,https://image.tmdb.org/t/p/original/oRongWtUcQtr99rxpgBTQRreeMw.jpg,,"2881029, 2823630, 2658775",18,1.0,8.0,11.0,"Ryu Ho Sun and Choi Hwa Jin are set to have arranged marriage, but she disappears during their wedding. Choi Ki Wan pretends and dresses up as a woman.",2.374,5.4,7.0,,,KR,"1671, 2007, 3732",
92669,Rustic Period,야인시대,japanese occupation of korea,2002-07-29,https://image.tmdb.org/t/p/w500/rlbHFdjffAyikzb3DJJO5146ejm.jpg,,,"87784, 551682, 1908270, 69080, 87790, 3039348, 2128181","18, 10759",1.0,2.0,60.0,"This historical drama focuses on the life of Du-han Kim, who survived the times of trials and tribulations. It takes you inside the world of strong-willed men who had to live the dark days of Korean history.",2.348,,,,,KR,156,
72800,Man Who Dies to Live,죽어야 사는 남자,,2017-07-19,https://image.tmdb.org/t/p/w500/TafyUufEUJAFkLie0A89gw1pVY.jpg,https://image.tmdb.org/t/p/original/cVybfR4tzuYPrcWUZvCqHau8MVN.jpg,,"127798, 235338, 1335825, 1239251, 1596584, 77182, 1106149, 2033111","35, 18, 10751",1.0,24.0,30.0,"In the late 1970's, Jang Dal-Goo went to the Middle East and settled down in the small kingdom. He became Count Souad Fahd Ali and found success there, but he returns to South Korea to find his daughter. He appears in front his daughter Lee Ji-Young and his son-in-law Kang Ho-Rim.

Lee Ji-Young has a positive personality and her dream is to have a happy family and become a writer. Kang Ho-Rim has a great looking appearance and works as an ordinary salaryman.",2.347,8.2,4.0,,,KR,97,
115609,Growing Season,잘 하고 싶어,"romance, coming of age",2020-12-10,https://image.tmdb.org/t/p/w500/iAp1Pg0NuLTKjd1quvHrXhGa7mT.jpg,https://image.tmdb.org/t/p/original/iPmAVBOqcXkd9PcML8op80geoy8.jpg,,"3652323, 3652325, 1763211, 2762557, 3211669, 1893926",18,1.0,12.0,20.0,"Three friends have different thoughts about sex, which brings about conflicts. This is a romance story of youth (and sex) that they find their turning point in a relationship through understanding.",2.332,,,,,KR,1152,126931
76956,Short,쇼트,"friendship, sports, romance",2018-02-12,https://image.tmdb.org/t/p/w500/zJyCpdzIZXhpFlKugaz1pv9AOcd.jpg,https://image.tmdb.org/t/p/original/nBC4Z3k5KaL0XM4zKvzyhHpiIYO.jpg,,"1565392, 1704081, 2007145, 1974983, 125708, 1875647",18,1.0,4.0,50.0,"A sports web-drama about legendary short track athlete, Son Seung Tae. As a rookie he rose to the top of his field and later became a coach at the Kangbaek University.",2.329,6.0,1.0,,,KR,627,144417
14057,Green Rose,그린로즈,,2005-03-19,https://image.tmdb.org/t/p/w500/z80F465Qxwnp7ZyQ45iBiVEYypu.jpg,https://image.tmdb.org/t/p/original/d71C4pXvI7wUIL9JVqfg5ZPtRL.jpg,,"85173, 1235045, 145990, 127706, 116180, 68464",18,1.0,22.0,80.0,"Green Rose is a 2005 South Korean television series that aired on SBS from 19 March to 29 May 2005 on Saturdays and Sundays at 21:45 for 22 episodes. Starring Go Soo, Lee Da-hae, Lee Jong-hyuk and Kim Seo-hyung, Green Rose interweaves romance into a story of revenge to offer a fascinating drama.",2.321,,,,,KR,156,
66237,Ready for Start,질풍기획,"work, black humor, employee, based on comic, business, competitive",2016-01-25,https://image.tmdb.org/t/p/w500/jmpdSGGwWkbUBwjm2V27ERs9p0R.jpg,https://image.tmdb.org/t/p/original/sSi5nXANbHqq7rd1GU556MnAJW5.jpg,,"132148, 39258, 1606433, 1628231, 1607301","35, 18",1.0,12.0,8.0,"Based on writer Lee Hyeon-min's original web-toon which had more than 1 million views a day when it was published on Naver, this black comedy is about the daily lives of employees in an advertisement agency and their competitive working environment.",2.312,10.0,1.0,,,KR,1152,
46529,Can Love Become Money?,사랑도 돈이 되나요,,2012-03-03,https://image.tmdb.org/t/p/w500/8gDkYaX8DUfaBEd3J9YEdkmXkXB.jpg,https://image.tmdb.org/t/p/original/wNK9wZ1KNvlW6gRYc66dnyAwDtw.jpg,2237026,"1244801, 1299243, 1240217, 1257637","18, 35",1.0,20.0,,"A romantic drama about what happens when young and successful CEO Ma In Tak offers to pass on a 10 billion won inheritance to his future wife. Young CEO, Ma In Tak (Yun Jung Hoon) considers money as the most important thing in his life. He calculates everything in terms of money, and his success has also earned him the reputation of being a tyrant. The CEO then finds himself entangled in a strange conspiracy due to his obsession with riches, but along the way, will he be able to admit that something else has become more important than money?",3.444,9.0,1.0,,,KR,929,
37149,3 Leaf Clover,세잎 클로버,,2005-01-17,https://image.tmdb.org/t/p/w500/8DgoFtElAe8blkVpflC3cT8hNha.jpg,https://image.tmdb.org/t/p/original/ApSdTZCNm9S4ZmOkdEuboEJEZTA.jpg,,"84751, 1254019, 1235326, 1247346, 1093223, 87090, 1113135, 1254420, 141153","18, 10751",1.0,11.0,80.0,"After their mother left them to be with another man, Jin Ah and her brother were raised by their grandmother. Jin Ah left school and began working as a welder in a steel mill in order to support her family. Because of her rebellious brother, Jin Ah was arrested and sent to jail. As an ex-felon, she struggles to assimilate into normal life and longs for her mother to return to theirfamily once again. She starts working for Sae Hyung, who is engaged to Yeon Hee. As time goes by, Sae Hyung and Jin Ah begin to fall in love.",2.297,8.0,1.0,,,KR,156,
14052,Lovers,연인,,2006-11-08,https://image.tmdb.org/t/p/w500/oa7c16I3I7Dvxt001e2zRHEqIGV.jpg,https://image.tmdb.org/t/p/original/nTGgKVgamjMTEaaTmub82b8s44d.jpg,,"77282, 83123, 123019, 110388, 125734, 1277308, 564862",18,1.0,20.0,80.0,"Kang Jae is a wealthy businessman and gangster and Mi Joo is a plastic surgeon. These two meet after Mi Joo mistakes Kang Jae as being her sleazy brother-in-law. Kang Jae just happens to be the boyfriend of Mi Joo's pregnant neighbour, Yoo Jin. Sae Yeon meets Mi Joo and falls in love with her feisty attitude. Kang Jae works for the father of Sae Yeon who is a gangster. Mi Joo and Kang Jae fall in love.",3.417,6.0,1.0,,,KR,156,
13978,Fireworks,불꽃놀이,,2006-05-13,https://image.tmdb.org/t/p/w500/odZYdJRYb4OP9guLtS5YGjIhGo0.jpg,https://image.tmdb.org/t/p/original/m0DmQhIikkOaSSwFfhdXCF4DOwT.jpg,,"83015, 1235716, 148673, 1255392",18,1.0,17.0,80.0,"Fireworks is a South Korean drama produced and broadcast by MBC. Headstrong and resourceful, Shin Na-ra once dreamed of becoming a career woman, but she spent the best years of her life supporting Kang Seung-woo, her boyfriend of seven years. Now he is a successful accountant and she is unemployed and rapidly approaching thirty. Na-ra hopes to marry Seung-woo, but after he returns from a business trip, he unexpectedly breaks up with her on their anniversary, telling her that not only did he have an affair, but he fell in love with the other woman, a cosmetics manager named Cha Mi-rae.",2.289,5.5,1.0,,,KR,97,
201084,O’PENing,오프닝,"office, romance, school, special, youth",2022-05-02,https://image.tmdb.org/t/p/w500/uIzj8c9Pmn5QlOA9SVmo6egrJMr.jpg,https://image.tmdb.org/t/p/original/aCwndTwuKsrXESQUslXh9HvwKBS.jpg,,"1579819, 1615316, 2298157, 3003147, 3533382","35, 18",10.0,26.0,55.0,O'PENing is the new name of Drama Stage which has been broadcasting the winning work of the O'PEN storyteller contest. The franchise will continue to make meaningful steps to introduce and support new writers to see the light of the world and diversify content genres.,2.288,5.0,1.0,,,KR,866,"12620, 86418"
14481,"Please Come Back, Soon-ae",돌아와요 순애씨,,2006-07-12,,,,"98131, 117349, 554945, 1257633","35, 18",1.0,16.0,60.0,"Please Come Back, Soon-ae is a 2006 South Korean television series that aired on SBS from July 12 to August 31, 2006 on Wednesdays and Thursdays at 21:55 for 16 episodes. In this comedy-drama starring Shim Hye-jin and Park Jin-hee, a body switch occurs between two women, forcing them to live the other's life and understand each other.",2.272,,,,,KR,156,
14452,Prince Hours,궁S,,2007-01-10,https://image.tmdb.org/t/p/w500/48oAKPBFE6eSSnFPKP10NLY1Tc1.jpg,https://image.tmdb.org/t/p/original/bqkWmEZIKqUuCMjGedGDvxKt3j3.jpg,,"1245099, 1245100, 1245101, 1238981, 1156197, 125734","18, 35",1.0,20.0,60.0,"The story set in a universe where South Korea is a constitutional monarchy. The Empress regnant, already in her thirties, is still unmarried and without an heir, which prompts the imperial court to look for a suitable Crown Prince. They encounter Lee Hoo, the son of the empress' uncle, and brings him into the palace where he begins to learn the life of a royal. However, another competitor arrives at the court: Lee Joon, the son of another uncle of the Empress. They compete for the title of Crown Prince via a trial of several tasks to determine the worthy future Emperor of the country.",2.259,5.7,3.0,,,KR,97,64888
18398,Conspiracy in the Court,한성별곡,"conspiracy, joseon dynasty",2007-07-09,https://image.tmdb.org/t/p/w500/23Ers4SwC7FYUYHOlUYLu9Fkcn1.jpg,https://image.tmdb.org/t/p/original/nLtwXSm4NZ15Q0Fr9b2xsyQxjcs.jpg,,"1257606, 1340294, 233437, 96659, 1257611, 147852, 1251241, 64455, 126347, 573794","18, 36, 10749",1.0,8.0,65.0,"Conspiracy in the Court, is a 2007 Korean historical drama broadcast on KBS2. The mystery thriller revolves around a murder case set in Hansung, the capital of Korea during the latter years of the Joseon dynasty when the nation was experiencing a rapid influx of western influences. Featuring a band of newcomers in the leading roles, Conspiracy in the Court entails a story of four young visionary idealists and King Jeongjo, Joseon's popular 22nd monarch who fought for commoners' rights and bureaucratic reformation. Despite low ratings averaging 6.00%, it was lauded for its high standard of content and art direction.",2.258,,,,,KR,342,
128285,The Land,토지,,2004-11-27,https://image.tmdb.org/t/p/w500/njBMSoAOXxoeOTdvC3YHLstTdCU.jpg,,,"232599, 80461, 84996, 77055, 92678, 1805253, 126348, 1252339",18,1.0,16.0,,"When she was 5 years old, Seo Hee's mother ran off with one of their servants and she was left with her father, who had never been kind to her.",2.248,,,,,KR,156,
69929,Star of the Universe,우주의 별이,,2017-01-26,https://image.tmdb.org/t/p/w500/psARuTqfVMzvmGe1w1Bs3hkYiOu.jpg,https://image.tmdb.org/t/p/original/kn4pDPcOeZFG3cX8saM49SGD4Pr.jpg,,"1573093, 1746547, 1746548, 1671008, 1747546, 1348599, 1444366","18, 35",1.0,6.0,30.0,"It’s about a love story between a gifted singer-songwriter Woo Joo and Byul, a 19 years old student who turned into a grim reaper after dying from an accident.",2.237,8.167,6.0,,,KR,"97, 1152",
205611,Merry Queer,메리퀴어,lgbt,2022-07-08,https://image.tmdb.org/t/p/w500/dDEVk9Jm5cyUsIxmutjbm8DaGm.jpg,https://image.tmdb.org/t/p/original/sqos0gEiqUGfIIiZ1zRstynVvvD.jpg,,"1350138, 118716, 1834433","18, 10764",1.0,9.0,50.0,"Marry Queer' features the stories of queer couples on their ""coming out"" journeys, whether it be revealing their ""unconventional"" relationships to families, friends, or the world.",1.595,8.5,2.0,,,KR,3357,
83733,"Top Star, Yoo Baek",톱스타 유백이,"celebrity, romance, farm life",2018-11-16,https://image.tmdb.org/t/p/w500/775bwH6fknQGO2mDL92Jhibagsn.jpg,https://image.tmdb.org/t/p/original/cCGlmjHHMAa5RVce2JxRrJ5DJx6.jpg,,"118977, 126351, 1029156, 96634, 1243892, 1388163, 77057","35, 18",1.0,11.0,79.0,"Yoo Baek is a former idol star, who became a household name as an actor, but he's a vain, unapologetic narcissist. When he gets into some major trouble, he is exiled to a remote island for a little image damage control. In for the culture shock of his life, far from civilization, he falls for a local island girl.",2.227,8.0,4.0,,,KR,866,
